MS_system,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProperty,CountDeclSubprogram,CountLineInactive
blog-microservices,se.callista.microservises.support.turbine,1.0,1.0,36.0,8.0,27.0,1.0,20.0,17.0,5.0,,"0,04",4.0,1.0,3.0,0.0,,,,,1.0,1.0,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,21.0,5.0,,18.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
blog-microservices,se.callista.microservises.workshop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
blog-microservices,se.callista.microservises.workshop.zipkin,1.0,2.0,53.0,10.0,27.0,16.0,16.0,15.0,1.0,,"0,59",3.0,0.0,3.0,0.0,,,,,2.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,22.0,1.0,,12.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
DentalAppointment,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.appointmentservice,2.0,2.0,105.0,16.0,83.0,7.0,63.0,48.0,22.0,,"0,08",11.0,1.0,9.0,2.0,,,,,2.0,1.0,2.0,,,3.0,3.0,4.0,,3.0,0.0,0.0,1.0,,60.0,26.0,,55.0,4.0,,1.0,,,7.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.appointmentservice.config,1.0,3.0,159.0,24.0,115.0,20.0,69.0,51.0,19.0,,"0,17",6.0,0.0,5.0,0.0,,,,,3.0,0.0,9.0,,,13.0,1.0,13.0,,0.0,2.0,0.0,11.0,,71.0,38.0,,53.0,1.0,,0.0,,,13.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.appointmentservice.controller,2.0,1.0,107.0,7.0,93.0,7.0,49.0,24.0,30.0,,"0,08",11.0,0.0,11.0,0.0,,,,,1.0,0.0,0.0,,,7.0,1.0,7.0,,0.0,0.0,0.0,7.0,,49.0,37.0,,32.0,3.0,,1.0,,,16.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.appointmentservice.dto,0.0,10.0,248.0,44.0,188.0,16.0,133.0,133.0,0.0,,"0,09",0.0,0.0,0.0,0.0,,,,,10.0,0.0,2.0,,,0.0,54.0,0.0,,0.0,0.0,0.0,0.0,,178.0,2.0,,123.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.appointmentservice.entity,0.0,1.0,60.0,11.0,44.0,5.0,24.0,24.0,0.0,,"0,11",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,,43.0,0.0,,23.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.appointmentservice.mapper,0.0,1.0,13.0,2.0,11.0,0.0,8.0,8.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,10.0,0.0,,7.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.appointmentservice.pojo,0.0,6.0,130.0,25.0,105.0,0.0,69.0,69.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,6.0,0.0,0.0,,,0.0,22.0,0.0,,0.0,0.0,0.0,0.0,,99.0,0.0,,63.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.appointmentservice.service,3.0,4.0,153.0,26.0,115.0,12.0,86.0,68.0,24.0,,"0,10",16.0,0.0,13.0,3.0,,,,,4.0,0.0,0.0,,,18.0,2.0,18.0,,15.0,0.0,0.0,3.0,,81.0,27.0,,72.0,8.0,,4.0,,,10.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.appointmentservice.service.impl,2.0,1.0,426.0,39.0,334.0,55.0,290.0,134.0,223.0,,"0,16",25.0,1.0,20.0,3.0,,,,,1.0,0.0,2.0,,,14.0,5.0,14.0,,0.0,0.0,0.0,14.0,,139.0,240.0,,257.0,6.0,,2.0,,,30.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.approvalservice,1.0,3.0,52.0,11.0,39.0,2.0,26.0,21.0,6.0,,"0,05",6.0,0.0,5.0,1.0,,,,,3.0,1.0,0.0,,,2.0,0.0,3.0,,1.0,0.0,0.0,2.0,,26.0,7.0,,19.0,2.0,,1.0,,,4.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.approvalservice.controller,1.0,1.0,81.0,4.0,69.0,8.0,35.0,26.0,11.0,,"0,12",9.0,0.0,9.0,0.0,,,,,1.0,0.0,0.0,,,5.0,1.0,5.0,,0.0,0.0,0.0,5.0,,50.0,13.0,,27.0,2.0,,1.0,,,7.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.approvalservice.entity,1.0,4.0,167.0,44.0,107.0,16.0,74.0,58.0,16.0,,"0,15",3.0,0.0,3.0,0.0,,,,,4.0,0.0,2.0,,,16.0,16.0,16.0,,0.0,0.0,0.0,16.0,,71.0,18.0,,55.0,1.0,,0.0,,,16.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.approvalservice.mapper,0.0,2.0,59.0,6.0,37.0,16.0,27.0,27.0,0.0,,"0,43",0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,,,6.0,0.0,6.0,,5.0,0.0,0.0,1.0,,35.0,0.0,,25.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.approvalservice.service,2.0,4.0,99.0,16.0,72.0,11.0,53.0,49.0,12.0,,"0,15",13.0,2.0,11.0,1.0,,,,,4.0,0.0,0.0,,,10.0,2.0,10.0,,8.0,0.0,0.0,2.0,,58.0,15.0,,46.0,2.0,,1.0,,,3.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.approvalservice.service.impl,3.0,2.0,246.0,22.0,216.0,8.0,160.0,77.0,117.0,,"0,04",21.0,1.0,19.0,1.0,,,,,2.0,0.0,0.0,,,9.0,6.0,9.0,,0.0,0.0,0.0,9.0,,91.0,127.0,,133.0,6.0,,2.0,,,25.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.authservice,1.0,2.0,30.0,8.0,22.0,0.0,13.0,12.0,1.0,,"0,00",3.0,0.0,3.0,0.0,,,,,2.0,1.0,0.0,,,1.0,0.0,2.0,,1.0,0.0,0.0,1.0,,17.0,1.0,,9.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.authservice.config,1.0,2.0,147.0,18.0,113.0,20.0,62.0,53.0,11.0,,"0,18",9.0,0.0,8.0,1.0,,,,,2.0,0.0,0.0,,,8.0,3.0,8.0,,0.0,0.0,1.0,7.0,,67.0,38.0,,52.0,1.0,,0.0,,,8.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.authservice.controller,1.0,1.0,34.0,6.0,24.0,4.0,17.0,16.0,3.0,,"0,17",6.0,0.0,6.0,0.0,,,,,1.0,0.0,0.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,21.0,3.0,,15.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.authservice.service,0.0,1.0,26.0,4.0,16.0,6.0,10.0,10.0,0.0,,"0,38",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,3.0,0.0,3.0,,3.0,0.0,0.0,0.0,,15.0,0.0,,9.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.authservice.service.impl,4.0,1.0,49.0,9.0,36.0,4.0,26.0,19.0,9.0,,"0,11",21.0,2.0,15.0,4.0,,,,,1.0,0.0,0.0,,,1.0,3.0,1.0,,0.0,0.0,0.0,1.0,,24.0,9.0,,21.0,4.0,,1.0,,,4.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.common,1.0,2.0,26.0,8.0,18.0,0.0,11.0,10.0,1.0,,"0,00",3.0,0.0,3.0,0.0,,,,,2.0,1.0,0.0,,,1.0,0.0,2.0,,1.0,0.0,0.0,1.0,,13.0,1.0,,7.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.common.api,1.0,3.0,160.0,25.0,86.0,49.0,57.0,34.0,23.0,,"0,57",5.0,0.0,3.0,2.0,,,,,3.0,10.0,0.0,,,15.0,10.0,25.0,,2.0,1.0,2.0,20.0,,39.0,23.0,,34.0,1.0,,0.0,,,21.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.common.config,1.0,1.0,84.0,15.0,57.0,12.0,33.0,24.0,9.0,,"0,21",4.0,0.0,4.0,0.0,,,,,1.0,0.0,9.0,,,9.0,0.0,9.0,,0.0,0.0,0.0,9.0,,38.0,18.0,,23.0,1.0,,0.0,,,9.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.common.domain,0.0,2.0,37.0,6.0,27.0,4.0,19.0,19.0,0.0,,"0,15",0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,,,0.0,8.0,0.0,,0.0,0.0,0.0,0.0,,25.0,0.0,,17.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.gatewayservice,1.0,2.0,28.0,8.0,20.0,0.0,12.0,11.0,1.0,,"0,00",3.0,0.0,3.0,0.0,,,,,2.0,1.0,0.0,,,1.0,0.0,2.0,,1.0,0.0,0.0,1.0,,15.0,1.0,,8.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.gatewayservice.authorization,4.0,1.0,49.0,11.0,32.0,8.0,25.0,18.0,10.0,,"0,25",25.0,3.0,16.0,8.0,,,,,1.0,0.0,0.0,,,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,20.0,10.0,,20.0,4.0,,1.0,,,4.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.gatewayservice.config,1.0,2.0,96.0,15.0,61.0,24.0,44.0,34.0,14.0,,"0,39",13.0,1.0,9.0,4.0,,,,,2.0,0.0,0.0,,,3.0,1.0,3.0,,0.0,0.0,0.0,3.0,,41.0,19.0,,39.0,1.0,,0.0,,,3.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.hospitalmanageservice,1.0,2.0,30.0,8.0,22.0,0.0,13.0,12.0,1.0,,"0,00",3.0,0.0,3.0,0.0,,,,,2.0,1.0,0.0,,,1.0,0.0,2.0,,1.0,0.0,0.0,1.0,,17.0,1.0,,9.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.hospitalmanageservice.client,0.0,1.0,15.0,3.0,12.0,0.0,8.0,8.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,2.0,0.0,2.0,,2.0,0.0,0.0,0.0,,11.0,0.0,,7.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.hospitalmanageservice.config,1.0,1.0,14.0,3.0,11.0,0.0,7.0,6.0,1.0,,"0,00",4.0,0.0,4.0,0.0,,,,,1.0,0.0,0.0,,,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,8.0,1.0,,5.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.hospitalmanageservice.controller,2.0,5.0,198.0,25.0,168.0,5.0,101.0,69.0,41.0,,"0,03",7.0,0.0,7.0,0.0,,,,,5.0,0.0,0.0,,,13.0,5.0,13.0,,0.0,0.0,0.0,13.0,,104.0,48.0,,76.0,2.0,,1.0,,,20.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.hospitalmanageservice.entity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.hospitalmanageservice.entity.dto,0.0,11.0,208.0,30.0,178.0,0.0,131.0,131.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,11.0,0.0,0.0,,,0.0,58.0,0.0,,0.0,0.0,0.0,0.0,,167.0,0.0,,120.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.hospitalmanageservice.entity.po,0.0,2.0,44.0,5.0,39.0,0.0,29.0,29.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,,,0.0,15.0,0.0,,0.0,0.0,0.0,0.0,,37.0,0.0,,27.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.hospitalmanageservice.entity.vo,0.0,5.0,84.0,13.0,71.0,0.0,53.0,53.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,5.0,0.0,0.0,,,0.0,24.0,0.0,,0.0,0.0,0.0,0.0,,66.0,0.0,,48.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.hospitalmanageservice.mapper,0.0,1.0,7.0,2.0,5.0,0.0,4.0,4.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.0,0.0,,3.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.hospitalmanageservice.service,4.0,6.0,117.0,23.0,90.0,4.0,74.0,59.0,21.0,,"0,04",31.0,0.0,28.0,3.0,,,,,6.0,0.0,0.0,,,12.0,2.0,12.0,,11.0,0.0,0.0,1.0,,64.0,22.0,,64.0,4.0,,2.0,,,4.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.hospitalmanageservice.service.Impl,2.0,5.0,415.0,39.0,364.0,12.0,284.0,177.0,167.0,,"0,03",12.0,0.0,11.0,1.0,,,,,5.0,1.0,0.0,,,15.0,11.0,16.0,,0.0,1.0,0.0,15.0,,206.0,198.0,,248.0,11.0,,2.0,,,44.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.messageservice,1.0,3.0,49.0,12.0,35.0,2.0,23.0,18.0,6.0,,"0,06",6.0,0.0,5.0,1.0,,,,,3.0,1.0,0.0,,,2.0,0.0,3.0,,1.0,0.0,0.0,2.0,,22.0,7.0,,16.0,2.0,,1.0,,,4.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.messageservice.controller,1.0,2.0,61.0,9.0,52.0,0.0,33.0,29.0,4.0,,"0,00",4.0,0.0,4.0,0.0,,,,,2.0,0.0,0.0,,,4.0,2.0,4.0,,0.0,0.0,0.0,4.0,,44.0,4.0,,27.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.messageservice.entity,1.0,2.0,97.0,24.0,53.0,20.0,38.0,30.0,8.0,,"0,38",3.0,0.0,3.0,0.0,,,,,2.0,0.0,1.0,,,8.0,9.0,8.0,,0.0,0.0,0.0,8.0,,35.0,9.0,,28.0,1.0,,0.0,,,8.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.messageservice.mapper,0.0,1.0,23.0,4.0,11.0,8.0,8.0,8.0,0.0,,"0,73",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,10.0,0.0,,7.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.messageservice.service,2.0,3.0,198.0,25.0,153.0,20.0,122.0,75.0,66.0,,"0,13",17.0,1.0,13.0,3.0,,,,,3.0,0.0,1.0,,,7.0,6.0,7.0,,0.0,0.0,0.0,7.0,,89.0,69.0,,107.0,4.0,,2.0,,,12.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.messageservice.service.impl,0.0,3.0,50.0,13.0,25.0,12.0,18.0,18.0,0.0,,"0,48",0.0,0.0,0.0,0.0,,,,,3.0,0.0,0.0,,,6.0,0.0,6.0,,6.0,0.0,0.0,0.0,,22.0,0.0,,15.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.personalinfoservice,1.0,3.0,164.0,25.0,102.0,38.0,81.0,43.0,50.0,,"0,37",22.0,2.0,13.0,7.0,,,,,5.0,3.0,0.0,,,3.0,0.0,6.0,,1.0,0.0,0.0,5.0,,47.0,57.0,,70.0,3.0,,2.0,,,8.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.personalinfoservice.config,1.0,2.0,63.0,6.0,49.0,8.0,27.0,24.0,4.0,,"0,16",9.0,0.0,7.0,2.0,,,,,2.0,0.0,0.0,,,3.0,0.0,3.0,,0.0,1.0,0.0,2.0,,31.0,14.0,,22.0,1.0,,0.0,,,3.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.personalinfoservice.controller,2.0,3.0,395.0,54.0,321.0,20.0,142.0,83.0,76.0,,"0,06",11.0,1.0,10.0,0.0,,,,,3.0,0.0,0.0,,,25.0,3.0,25.0,,0.0,0.0,0.0,25.0,,195.0,87.0,,97.0,2.0,,1.0,,,42.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.personalinfoservice.dto,0.0,4.0,132.0,38.0,66.0,28.0,52.0,52.0,0.0,,"0,42",0.0,0.0,0.0,0.0,,,,,4.0,0.0,3.0,,,0.0,26.0,0.0,,0.0,0.0,0.0,0.0,,62.0,3.0,,48.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.personalinfoservice.entity,0.0,3.0,136.0,42.0,70.0,24.0,55.0,55.0,0.0,,"0,34",0.0,0.0,0.0,0.0,,,,,3.0,0.0,3.0,,,0.0,27.0,0.0,,0.0,0.0,0.0,0.0,,67.0,3.0,,52.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.personalinfoservice.mapper,0.0,3.0,48.0,9.0,15.0,24.0,12.0,12.0,0.0,,"1,60",0.0,0.0,0.0,0.0,,,,,3.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,12.0,0.0,,9.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.personalinfoservice.service,0.0,5.0,241.0,49.0,81.0,111.0,68.0,68.0,0.0,,"1,37",0.0,0.0,0.0,0.0,,,,,5.0,0.0,0.0,,,30.0,0.0,30.0,,30.0,0.0,0.0,0.0,,76.0,0.0,,63.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
DentalAppointment,com.microservice.personalinfoservice.service.impl,2.0,3.0,539.0,86.0,446.0,7.0,300.0,148.0,206.0,,"0,02",14.0,1.0,13.0,0.0,,,,,3.0,0.0,0.0,,,29.0,7.0,29.0,,1.0,0.0,0.0,28.0,,190.0,240.0,,237.0,5.0,,1.0,,,61.0,,,,,,,,,,,,,
geocoder-microservices,com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.configurator,1.0,1.0,14.0,3.0,11.0,0.0,7.0,6.0,1.0,,"0,00",3.0,0.0,3.0,0.0,,,,,1.0,1.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,8.0,1.0,,5.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.discovery,1.0,2.0,36.0,7.0,29.0,1.0,20.0,18.0,4.0,,"0,03",5.0,0.0,5.0,1.0,,,,,2.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,23.0,4.0,,16.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.gateway,1.0,2.0,45.0,13.0,32.0,0.0,20.0,18.0,2.0,,"0,00",3.0,0.0,3.0,0.0,,,,,2.0,1.0,0.0,,,2.0,0.0,3.0,,0.0,0.0,0.0,3.0,,25.0,2.0,,15.0,1.0,,0.0,,,3.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.gateway.filter,1.0,1.0,39.0,11.0,28.0,0.0,19.0,14.0,8.0,,"0,00",5.0,1.0,5.0,0.0,,,,,1.0,0.0,1.0,,,4.0,0.0,4.0,,0.0,0.0,0.0,4.0,,18.0,8.0,,14.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.loal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.loal.repository,1.0,1.0,37.0,6.0,31.0,0.0,23.0,19.0,8.0,,"0,00",7.0,0.0,7.0,0.0,,,,,1.0,0.0,0.0,,,2.0,1.0,2.0,,0.0,0.0,0.0,2.0,,24.0,8.0,,20.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.loal.services,1.0,1.0,32.0,8.0,24.0,0.0,18.0,16.0,4.0,,"0,00",7.0,0.0,7.0,0.0,,,,,1.0,0.0,0.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,20.0,4.0,,16.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.local,1.0,1.0,25.0,7.0,18.0,0.0,11.0,10.0,1.0,,"0,00",3.0,0.0,3.0,0.0,,,,,1.0,1.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,15.0,1.0,,9.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.local.config,1.0,1.0,59.0,9.0,30.0,20.0,18.0,15.0,3.0,,"0,67",8.0,0.0,5.0,3.0,,,,,1.0,0.0,0.0,,,3.0,0.0,3.0,,0.0,0.0,0.0,3.0,,21.0,5.0,,14.0,1.0,,0.0,,,3.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.local.controller,1.0,1.0,30.0,7.0,20.0,3.0,15.0,14.0,3.0,,"0,15",6.0,0.0,6.0,0.0,,,,,1.0,0.0,0.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,17.0,3.0,,13.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.local.model,2.0,1.0,164.0,37.0,126.0,1.0,101.0,36.0,65.0,,"0,01",6.0,0.0,6.0,0.0,,,,,1.0,0.0,1.0,,,19.0,7.0,19.0,,0.0,0.0,0.0,19.0,,41.0,73.0,,60.0,22.0,,2.0,,,46.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.local.repository,1.0,3.0,49.0,16.0,27.0,6.0,22.0,19.0,4.0,,"0,22",7.0,1.0,6.0,0.0,,,,,3.0,0.0,0.0,,,2.0,1.0,2.0,,0.0,0.0,0.0,2.0,,20.0,4.0,,18.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.local.services,1.0,2.0,71.0,20.0,46.0,6.0,33.0,24.0,12.0,,"0,13",9.0,1.0,8.0,1.0,,,,,2.0,0.0,0.0,,,5.0,1.0,5.0,,0.0,1.0,0.0,4.0,,30.0,12.0,,27.0,2.0,,1.0,,,4.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.monitoring,1.0,1.0,23.0,4.0,19.0,0.0,12.0,10.0,2.0,,"0,00",4.0,0.0,4.0,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,1.0,1.0,,14.0,2.0,,9.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.remote,1.0,1.0,27.0,8.0,19.0,0.0,12.0,11.0,1.0,,"0,00",3.0,0.0,3.0,0.0,,,,,1.0,1.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,16.0,1.0,,10.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.remote.config,1.0,2.0,73.0,17.0,46.0,10.0,31.0,26.0,7.0,,"0,22",8.0,0.0,6.0,3.0,,,,,2.0,0.0,0.0,,,4.0,0.0,4.0,,0.0,0.0,0.0,4.0,,33.0,9.0,,25.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.remote.controller,1.0,1.0,25.0,8.0,17.0,0.0,12.0,11.0,1.0,,"0,00",4.0,0.0,4.0,0.0,,,,,1.0,0.0,0.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,14.0,1.0,,10.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
geocoder-microservices,com.alphalog.geocoder.remote.model,0.0,1.0,6.0,3.0,3.0,0.0,2.0,2.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,,1.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
